qid,question,relevant_cids,num_relevant,question_norm
86798,Xem bản đồ địa chính ở đâu?,[38791],1,xem bản đồ địa chính ở đâu?
149169,Giám đốc Học viện Chính trị quốc gia Hồ Chí Minh do ai phân công?,[46023],1,giám đốc học viện chính trị quốc gia hồ chí minh do ai phân công?
82686,Các điều kiện nào cần thiết để lái xe trên đường?,[66252],1,các điều kiện nào cần thiết để lái xe trên đường?
117362,Hồ sơ đề nghị chấp thuận cơ sở đào tạo thẩm tra viên an toàn giao thông đường bộ được lập thành mấy bộ và bao gồm những giấy tờ gì?,[85395],1,hồ sơ đề nghị chấp thuận cơ sở đào tạo thẩm tra viên an toàn giao thông đường bộ được lập thành mấy bộ và bao gồm những giấy tờ gì?
144315,Thẩm quyền cấp giấy chứng nhận đăng ký hoạt động giáo dục nghề nghiệp là của cơ quan nào?,[211375],1,thẩm quyền cấp giấy chứng nhận đăng ký hoạt động giáo dục nghề nghiệp là của cơ quan nào?
147589,Hợp pháp hóa lãnh sự là gì?,[13493],1,hợp pháp hóa lãnh sự là gì?
47717,Giới hạn vay ngắn hạn nước ngoài không được Chính phủ bảo lãnh đối với tổ chức tín dụng là bao nhiêu?,[114906],1,giới hạn vay ngắn hạn nước ngoài không được chính phủ bảo lãnh đối với tổ chức tín dụng là bao nhiêu?
29557,Lệ phí đăng ký kết hôn là bao nhiêu?,[66492],1,lệ phí đăng ký kết hôn là bao nhiêu?
10838,Phiếu lý lịch tư pháp bao gồm những loại nào?,[73561],1,phiếu lý lịch tư pháp bao gồm những loại nào?
21938,Người lao động làm việc vào ngày lễ Quốc khánh 2/9/2023 được trả lương như thế nào?,[61782],1,người lao động làm việc vào ngày lễ quốc khánh 2/9/2023 được trả lương như thế nào?
116359,Biên bản vi phạm hành chính gồm có những nội dung chủ yếu nào?,[85050],1,biên bản vi phạm hành chính gồm có những nội dung chủ yếu nào?
18271,Việc đăng ký kết hôn có yếu tố nước ngoài được quy định như thế nào?,[65785],1,việc đăng ký kết hôn có yếu tố nước ngoài được quy định như thế nào?
6486,Những người nào không được quyền hưởng di sản thừa kế?,[58747],1,những người nào không được quyền hưởng di sản thừa kế?
79458,Kinh doanh bất động sản bao gồm những hoạt động nào?,[68578],1,kinh doanh bất động sản bao gồm những hoạt động nào?
53574,Thủ tục áp dụng ưu đãi đầu tư thực hiện như thế nào?,[121472],1,thủ tục áp dụng ưu đãi đầu tư thực hiện như thế nào?
22434,Điều kiện hưởng chế độ bệnh nghề nghiệp của người lao động được quy định như thế nào?,[56226],1,điều kiện hưởng chế độ bệnh nghề nghiệp của người lao động được quy định như thế nào?
153032,"Thực hiện dân chủ trong công tác phòng cháy, chữa cháy và cứu nạn, cứu hộ phải đảm bảo các nguyên tắc nào?",[27675],1,"thực hiện dân chủ trong công tác phòng cháy, chữa cháy và cứu nạn, cứu hộ phải đảm bảo các nguyên tắc nào?"
23939,Thủ tục đăng ký kết hôn được quy định như thế nào?,"[47569, 61763]",2,thủ tục đăng ký kết hôn được quy định như thế nào?
2326,Thông tư 24/2023/TT-BCA về đăng ký xe được chính thức áp dụng từ ngày nào?,[143],1,thông tư 24/2023/tt-bca về đăng ký xe được chính thức áp dụng từ ngày nào?
15032,"Đề án thành lập Hội đồng quản lý trong đơn vị sự nghiệp công lập thuộc lĩnh vực văn hóa, gia đình, thể thao và du lịch gồm những nội dung gì?",[3150],1,"đề án thành lập hội đồng quản lý trong đơn vị sự nghiệp công lập thuộc lĩnh vực văn hóa, gia đình, thể thao và du lịch gồm những nội dung gì?"
64598,Người bị khiếu nại trong thi hành án dân sự có những quyền và nghĩa vụ gì?,[133816],1,người bị khiếu nại trong thi hành án dân sự có những quyền và nghĩa vụ gì?
52828,Thế nào là dự án đầu tư?,[68335],1,thế nào là dự án đầu tư?
142983,Xem kết quả tuyển dụng viên chức ở đâu?,[14223],1,xem kết quả tuyển dụng viên chức ở đâu?
151685,Hồ sơ cấp giấy chứng nhận bị phơi nhiễm với HIV do tai nạn rủi ro nghề nghiệp bao gồm những tài liệu nào?,[64135],1,hồ sơ cấp giấy chứng nhận bị phơi nhiễm với hiv do tai nạn rủi ro nghề nghiệp bao gồm những tài liệu nào?
39849,Luật Hợp tác xã 2023 có hiệu lực từ khi nào?,[96250],1,luật hợp tác xã 2023 có hiệu lực từ khi nào?
125442,"Ban thanh tra nhân dân ở phường có nhiệm vụ, quyền hạn như thế nào?",[22647],1,"ban thanh tra nhân dân ở phường có nhiệm vụ, quyền hạn như thế nào?"
91262,Nghị định 31/2023/NĐ-CP có hiệu lực từ ngày nào?,[66111],1,nghị định 31/2023/nđ-cp có hiệu lực từ ngày nào?
44256,Thời hạn điều tra vụ án hình sự là bao lâu?,[10649],1,thời hạn điều tra vụ án hình sự là bao lâu?
119005,"Điều kiện, tiêu chuẩn tuyển dụng công chức cấp xã trong trường hợp đặc biệt",[19275],1,"điều kiện, tiêu chuẩn tuyển dụng công chức cấp xã trong trường hợp đặc biệt"
164180,Tổng Cục trưởng Tổng cục Hải quan thực hiện những nhiệm vụ gì?,[132212],1,tổng cục trưởng tổng cục hải quan thực hiện những nhiệm vụ gì?
92938,Nghị định 31/2023/NĐ-CP có hiệu lực từ ngày nào?,[66111],1,nghị định 31/2023/nđ-cp có hiệu lực từ ngày nào?
110567,"Cán bộ, chiến sĩ Cảnh sát môi trường có trách nhiệm như thế nào?",[70961],1,"cán bộ, chiến sĩ cảnh sát môi trường có trách nhiệm như thế nào?"
62559,Phó Thủ tướng Chính phủ do ai bổ nhiệm?,[49619],1,phó thủ tướng chính phủ do ai bổ nhiệm?
61791,"Văn phòng Quốc hội có các nhiệm vụ, quyền hạn gì?",[49709],1,"văn phòng quốc hội có các nhiệm vụ, quyền hạn gì?"
97331,"Thông tin về công dân được thu thập, cập nhật vào Cơ sở dữ liệu về cư trú từ các nguồn nào?",[143225],1,"thông tin về công dân được thu thập, cập nhật vào cơ sở dữ liệu về cư trú từ các nguồn nào?"
139785,Quỹ bình ổn giá xăng dầu được thực hiện như thế nào?,[92287],1,quỹ bình ổn giá xăng dầu được thực hiện như thế nào?
145427,Đối tượng nào bắt buộc tham gia bảo hiểm thất nghiệp?,[40470],1,đối tượng nào bắt buộc tham gia bảo hiểm thất nghiệp?
66845,Chủ tịch nước có những nhiệm vụ và quyền hạn nào?,[83483],1,chủ tịch nước có những nhiệm vụ và quyền hạn nào?
82216,"Hồ sơ, thủ tục xóa đăng ký thường trú được quy định như thế nào?",[51350],1,"hồ sơ, thủ tục xóa đăng ký thường trú được quy định như thế nào?"
172855,Viên chức là ai?,[49915],1,viên chức là ai?
48312,"Công nhận nghiên cứu thử nghiệm lâm sàng kỹ thuật mới, phương pháp mới do ai quyết định?",[49027],1,"công nhận nghiên cứu thử nghiệm lâm sàng kỹ thuật mới, phương pháp mới do ai quyết định?"
14011,Mức cấp dưỡng được xác định như thế nào sau ly hôn?,[47677],1,mức cấp dưỡng được xác định như thế nào sau ly hôn?
161367,"Tạm giữ tài sản, giấy tờ có phải là một biện pháp bảo đảm thi hành án dân sự?",[73067],1,"tạm giữ tài sản, giấy tờ có phải là một biện pháp bảo đảm thi hành án dân sự?"
120264,Thủ tục công chứng di chúc được thực hiện như thế nào?,[67002],1,thủ tục công chứng di chúc được thực hiện như thế nào?
96584,Giá trị sử dụng của Giấy xác nhận tình trạng hôn nhân được pháp luật quy định như thế nào?,[69005],1,giá trị sử dụng của giấy xác nhận tình trạng hôn nhân được pháp luật quy định như thế nào?
55151,Thời gian phê duyệt Trang thông tin đấu giá trực tuyến là bao lâu?,[88379],1,thời gian phê duyệt trang thông tin đấu giá trực tuyến là bao lâu?
24142,Thời hiệu kỷ luật Đảng viên vi phạm quy định chính sách dân số là bao lâu?,[62711],1,thời hiệu kỷ luật đảng viên vi phạm quy định chính sách dân số là bao lâu?
140139,Nhiệm vụ và quyền hạn của Cục Hàng không Việt Nam là gì?,[181895],1,nhiệm vụ và quyền hạn của cục hàng không việt nam là gì?
78071,Thuế giá trị gia tăng là gì?,[72282],1,thuế giá trị gia tăng là gì?
155059,"Khi treo cờ Tổ quốc, người dân cần lưu ý những điều gì?",[67537],1,"khi treo cờ tổ quốc, người dân cần lưu ý những điều gì?"
2499,Quan điểm chỉ đạo của Nhà nước về việc cải cách tiền lương ra sao?,[64222],1,quan điểm chỉ đạo của nhà nước về việc cải cách tiền lương ra sao?
10119,Điều kiện chung về an ninh trật tự cho các ngành nghề ra sao?,[60512],1,điều kiện chung về an ninh trật tự cho các ngành nghề ra sao?
101564,Con của phạm nhân ở cùng mẹ trong trại giam được cấp những vật dụng thiết yếu nào?,[88489],1,con của phạm nhân ở cùng mẹ trong trại giam được cấp những vật dụng thiết yếu nào?
64572,"Tiêu chuẩn xét tặng danh hiệu ""Lao động tiên tiến"" cho cán bộ công chức cần đáp ứng những gì?",[10024],1,"tiêu chuẩn xét tặng danh hiệu ""lao động tiên tiến"" cho cán bộ công chức cần đáp ứng những gì?"
124654,Tổ chức phát triển quỹ đất là gì?,[181975],1,tổ chức phát triển quỹ đất là gì?
8885,"Nhiệm vụ của Hội Khoa học phát triển nguồn nhân lực, nhân tài Việt Nam là gì?",[71382],1,"nhiệm vụ của hội khoa học phát triển nguồn nhân lực, nhân tài việt nam là gì?"
112321,Hồ sơ đề nghị công nhận ngày truyền thống của cơ quan nhà nước cấp bộ phải chuẩn bị những giấy tờ gì?,[13645],1,hồ sơ đề nghị công nhận ngày truyền thống của cơ quan nhà nước cấp bộ phải chuẩn bị những giấy tờ gì?
64026,Thẩm quyền quyết định thanh lý tài sản công như thế nào?,[63683],1,thẩm quyền quyết định thanh lý tài sản công như thế nào?
104193,Ký kết thỏa thuận quốc tế là gì?,[66169],1,ký kết thỏa thuận quốc tế là gì?
101250,Thông tư 24/2023/TT-BCA về đăng ký xe được chính thức áp dụng từ ngày nào?,[63328],1,thông tư 24/2023/tt-bca về đăng ký xe được chính thức áp dụng từ ngày nào?
175092,Giấy chứng nhận đăng ký hoạt động tại cơ sở tư vấn về phòng chống bạo lực gia đình được cấp trong bao lâu?,[8042],1,giấy chứng nhận đăng ký hoạt động tại cơ sở tư vấn về phòng chống bạo lực gia đình được cấp trong bao lâu?
73807,Nghị định 31/2023/NĐ-CP có hiệu lực từ ngày nào?,[66111],1,nghị định 31/2023/nđ-cp có hiệu lực từ ngày nào?
120736,Chánh án Tòa án nhân dân tối cao do ai bầu?,"[51170, 49612]",2,chánh án tòa án nhân dân tối cao do ai bầu?
162381,Thủ tục áp dụng ưu đãi đầu tư thực hiện như thế nào?,[121472],1,thủ tục áp dụng ưu đãi đầu tư thực hiện như thế nào?
61143,Hồ sơ xin thôi quốc tịch Việt Nam cần chuẩn bị giấy tờ gì?,[66779],1,hồ sơ xin thôi quốc tịch việt nam cần chuẩn bị giấy tờ gì?
20577,Cơ quan nào có thẩm quyền tuyển dụng công chức?,[68180],1,cơ quan nào có thẩm quyền tuyển dụng công chức?
176750,Dự án đầu tư là gì?,[259368],1,dự án đầu tư là gì?
1196,Tiêu chuẩn đối với Chủ tịch Hội Liên hiệp Phụ nữ Việt Nam cấp xã từ ngày 01/8/2023 được quy định như thế nào?,[62774],1,tiêu chuẩn đối với chủ tịch hội liên hiệp phụ nữ việt nam cấp xã từ ngày 01/8/2023 được quy định như thế nào?
